         10913469 function calls (10219050 primitive calls) in 26.305 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/custom_gradient.py:325(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/gymnasium/envs/registration.py:124(__post_init__)
       38    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:31(_combine_flags)
       32    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/numpy/core/fromnumeric.py:2416(_all_dispatcher)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:958(createLock)
        6    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/models/functional.py:176(<lambda>)
       36    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/gymnasium/spaces/box.py:149(shape)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/pygame/sprite.py:99(Sprite)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/backprop.py:844(_pop_tape)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:975(release)
       56    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1573(<genexpr>)
        6    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/layers/layer.py:401(_lock_state)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/tokenize.py:382(find_cookie)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/traceback.py:327(walk_stack)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/json/encoder.py:224(floatstr)
       71    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:592(__init__)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/optimizers/base_optimizer.py:524(learning_rate)
       15    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/trackable/base.py:61(__iter__)
       43    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1153(__init__)
       29    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/backend/common/keras_tensor.py:46(shape)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:170(<lambda>)
       22    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/device_spec.py:30(_as_str_or_none)
        3    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/distribute/distribute_lib.py:362(__init__)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/tape.py:28(watched_variables)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/pygame/sprite.py:1062(LayeredDirty)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_NewContextOptions}
       18    0.000    0.000    0.000    0.000 <frozen posixpath>:52(normcase)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:785(__delattr__)
        8    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/models/model.py:588(functional_init_arguments)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/pkg_resources/__init__.py:2006(ZipProvider)
        3    0.000    0.000    0.000    0.000 {built-in method _imp.source_hash}
        9    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/ops/symbolic_arguments.py:41(switch_fn)
       41    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:172(__setitem__)
       10    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/optimizers/base_optimizer.py:142(iterations)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/context.py:210(__init__)
       32    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/trackable/data_structures.py:485(_non_append_mutation)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/layers/core/dense.py:542(_get_kernel_with_merged_lora)
        2    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_VariableWatcherNew}
        2    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetNew}
       22    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/backprop.py:95(__init__)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:831(filter)
        4    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/models/functional.py:132(<genexpr>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:129(getLevelName)
        5    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/lazy_loader.py:72(__setattr__)
       14    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/gymnasium/spaces/dict.py:179(__getitem__)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/ops/operation.py:268(_get_node_attribute_at_index)
        4    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/while_v2.py:601(_get_graph)
       49    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/device_spec.py:411(__hash__)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:5395(add_to_collection)
       43    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:1035(_find_new_)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/copy.py:231(_keep_alive)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/backend/tensorflow/optimizer.py:226(filter_empty_gradients)
       17    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:1292(value)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:979(_is_unpacked_typevartuple)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1184(__mro_entries__)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/pygame/sprite.py:729(LayeredUpdates)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/models/sequential.py:235(layers)
       10    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/trackable/data_structures.py:431(__getitem__)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/h5py/_hl/compat.py:11(filename_encode)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/tf_stack.py:95(__init__)
       14    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/distribute/distribute_lib.py:2477(_container_strategy)
       12    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/while_v2.py:97(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/context.py:302(__init__)
       15    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 <frozen os>:717(__setitem__)
       22    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/saving/object_registration.py:45(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:892(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/types/trace.py:215(from_tensors)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/setuptools/_vendor/jaraco/text/__init__.py:555(_)
        6    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/numpy/core/getlimits.py:709(max)
       30    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/h5py/_hl/filters.py:166(rq_tuple)
        3    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/trainers/data_adapters/data_adapter_utils.py:10(unpack_x_y_sample_weight)
       12    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/ops/function.py:163(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_ContextListDevices}
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:962(__hash__)
        5    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/layers/core/dense.py:131(kernel)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:262(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/distribute/distribute_lib.py:4007(__init__)
        6    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/ops/node.py:95(parent_nodes)
       12    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/control_flow_ops.py:322(_convert_tensorarray_to_flow)
       10    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/distribute/distribute_lib.py:246(get_update_replica_id)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:243(_releaseLock)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/variable_scope.py:1091(__init__)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/tensor.py:298(ndim)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/plistlib.py:173(_PlistParser)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/pkg_resources/__init__.py:1359(ResourceManager)
        6    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/pkg_resources/__init__.py:2898(is_version_line)
       34    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/regularizers/__init__.py:41(get)
       11    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/array_ops.py:1211(<genexpr>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:383(getMessage)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/optimizers/base_optimizer.py:599(_get_current_learning_rate)
       43    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1178(get_filename)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/custom_gradient.py:398(generate_name)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/pkg_resources/__init__.py:1658(NullProvider)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/ops/range_op.py:28(_RangeDataset)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/distribute/collective_util.py:120(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method pygame.display.init}
       43    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:986(create_module)
       30    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/pygame/cursors.py:90(<genexpr>)
       18    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/tensor_array_ops.py:506(element_shape)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:850(__setattr__)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/record.py:45(__exit__)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/core/function/trace_type/default_types.py:266(flatten)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/models/functional.py:680(is_input_keras_tensor)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/numpy/core/_ufunc_config.py:435(__exit__)
       15    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/h5py/_hl/filters.py:92(_normalize_external)
       26    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/h5py/_hl/base.py:171(_lcpl)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/losses/__init__.py:156(get)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/pkg_resources/__init__.py:1920(_register)
       29    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/dtype_policies/dtype_policy.py:97(variable_dtype)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:995(_typevar_subst)
        6    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/losses/loss.py:94(standardize_reduction)
       28    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1276(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/warnings.py:184(_add_filter)
       10    0.000    0.000    0.000    0.000 {method 'keys' of 'collections.OrderedDict' objects}
       19    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/func_graph.py:560(deref)
       32    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/context.py:2519(anonymous_name)
       18    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/layers/layer.py:933(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/pygame/version.py:35(SoftwareVersion)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/json/encoder.py:105(__init__)
        5    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/metrics/metric.py:101(<lambda>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:79(_is_private)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/distribute/distribute_lib.py:2461(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:1180(name)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/gymnasium/core.py:293(__getattr__)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/context.py:238(config_proto_serialized)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:450(validate)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/tape.py:107(pop_tape)
       23    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:428(_get_iscased)
       16    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/numpy/core/multiarray.py:503(can_cast)
       16    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
        3    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
       19    0.000    0.000    0.000    0.000 <frozen _collections_abc>:407(__subclasshook__)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/record.py:48(watched_variables)
       21    0.000    0.000    0.000    0.000 {function TrackedSet.clear at 0x7b01139f8680}
       34    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/distribute/distribute_lib.py:4093(value_container)
       19    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/control_flow_util.py:46(EnableControlFlowV2)
        6    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:6178(is_symbolic_tensor)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:407(_generate_overlap_table)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/device_spec.py:306(_get_valid_device_types)
        4    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/context.py:1237(rewriter_bool)
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:77(__init__)
        6    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:1551(__or__)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/legacy/preprocessing/image.py:696(DataFrameIterator)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/legacy/losses.py:4(Reduction)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:742(getmro)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:133(_get_kwargs)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/optimizers/base_optimizer.py:663(_filter_empty_gradients)
        3    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/models/functional.py:573(unpack_singleton)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/gymnasium/core.py:278(__init__)
     12/3    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/gradients_util.py:734(<lambda>)
        2    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/optimizers/__init__.py:72(get)
        1    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/context.py:2306(_set_context_locked)
       12    0.000    0.000    0.000    0.000 {built-in method _json.encode_basestring_ascii}
        8    0.000    0.000    0.000    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/losses/loss.py:45(dtype)
